name,url,birthplace,
Garth Snow',http://sportsforecaster.com/nhl/player/330,,
Gary Roberts',http://sportsforecaster.com/nhl/player/38,,
Geoff Paukovich',http://sportsforecaster.com/nhl/player/4736,,
Geoff Platt',http://sportsforecaster.com/nhl/player/3934,,
Geoff Sanderson',http://sportsforecaster.com/nhl/player/536,,
Geoff Walker',http://sportsforecaster.com/nhl/player/8390,,
George Parros',http://sportsforecaster.com/nhl/player/4477,,
Georges Laraque',http://sportsforecaster.com/nhl/player/68,,
Gerald Coleman',http://sportsforecaster.com/nhl/player/3759,,
Gerard DiCaire',http://sportsforecaster.com/nhl/player/2173,,
Gilbert Brule',http://sportsforecaster.com/nhl/player/4379,,
Gino Guyer',http://sportsforecaster.com/nhl/player/3525,,
Gleason Fournier',http://sportsforecaster.com/nhl/player/7433,,
Glen Metropolit',http://sportsforecaster.com/nhl/player/1912,,
Glen Murray',http://sportsforecaster.com/nhl/player/348,,
Glen Wesley',http://sportsforecaster.com/nhl/player/565,,
Gord Baldwin',http://sportsforecaster.com/nhl/player/5446,,
Graham Black',http://sportsforecaster.com/nhl/player/9298,,
Grant Besse',http://sportsforecaster.com/nhl/player/9295,,
Grant Clitsome',http://sportsforecaster.com/nhl/player/4913,,
Grant Lewis',http://sportsforecaster.com/nhl/player/4416,,
Grant Marshall',http://sportsforecaster.com/nhl/player/1604,,
Grant Stevenson',http://sportsforecaster.com/nhl/player/3388,,
Grayson Downing',http://sportsforecaster.com/nhl/player/8523,,
Greg Carey',http://sportsforecaster.com/nhl/player/8797,,
Greg DeVries',http://sportsforecaster.com/nhl/player/1658,,
Greg Hogeboom',http://sportsforecaster.com/nhl/player/3034,,
Greg Johnson',http://sportsforecaster.com/nhl/player/1463,,
Greg Mauldin',http://sportsforecaster.com/nhl/player/2992,,
Greg Moore',http://sportsforecaster.com/nhl/player/3564,,
Greg Nemisz',http://sportsforecaster.com/nhl/player/6830,,
Greg Pateryn',http://sportsforecaster.com/nhl/player/6853,,
Greg Zanon',http://sportsforecaster.com/nhl/player/2902,,
Gregory Campbell',http://sportsforecaster.com/nhl/player/3122,,
Gregory Chase',http://sportsforecaster.com/nhl/player/10128,,
Gregory Stewart',http://sportsforecaster.com/nhl/player/4900,,
Griffen Molino',http://sportsforecaster.com/nhl/player/11973,,
Griffin Reinhart',http://sportsforecaster.com/nhl/player/9496,,
Grigori Shafigulin',http://sportsforecaster.com/nhl/player/3677,,
Guillaume Desbiens',http://sportsforecaster.com/nhl/player/3550,,
Guillaume Gelinas',http://sportsforecaster.com/nhl/player/9964,,
Guillaume Latendresse',http://sportsforecaster.com/nhl/player/4110,,
Gustaf Wesslau',http://sportsforecaster.com/nhl/player/8666,,
Hal Gill',http://sportsforecaster.com/nhl/player/517,,
Hampus Gustafsson',http://sportsforecaster.com/nhl/player/7536,,
Hannu Toivonen',http://sportsforecaster.com/nhl/player/3098,,
Harri Pesonen',http://sportsforecaster.com/nhl/player/6858,,
Harri Sateri',http://sportsforecaster.com/nhl/player/6593,,
Harrison Reed',http://sportsforecaster.com/nhl/player/5782,,
Harrison Ruopp',http://sportsforecaster.com/nhl/player/9148,,
Harry Young',http://sportsforecaster.com/nhl/player/6966,,
Harry Zolnierczyk',http://sportsforecaster.com/nhl/player/7255,,
Henri Ikonen',http://sportsforecaster.com/nhl/player/9382,,
Henrik Haapala',http://sportsforecaster.com/nhl/player/9362,,
Henrik Karlsson',http://sportsforecaster.com/nhl/player/7784,,
Henrik Samuelsson',http://sportsforecaster.com/nhl/player/9501,,
Henrik Sedin',http://sportsforecaster.com/nhl/player/1917,,
Henrik Tallinder',http://sportsforecaster.com/nhl/player/803,,
Henrik Tommernes',http://sportsforecaster.com/nhl/player/7608,,
Henrik Zetterberg',http://sportsforecaster.com/nhl/player/2050,,
Hubert Labrie',http://sportsforecaster.com/nhl/player/7341,,
Hudson Fasching',http://sportsforecaster.com/nhl/player/10163,,
Hugh Jessiman',http://sportsforecaster.com/nhl/player/3517,,
Hugo Carpentier',http://sportsforecaster.com/nhl/player/5757,,
Hunter Miska',http://sportsforecaster.com/nhl/player/10550,,
Hunter Smith',http://sportsforecaster.com/nhl/player/10672,,
Ian Laperriere',http://sportsforecaster.com/nhl/player/653,,
Ian Schultz',http://sportsforecaster.com/nhl/player/6898,,
Ian White',http://sportsforecaster.com/nhl/player/2840,,
Igor Bobkov',http://sportsforecaster.com/nhl/player/7584,,
Igor Grigorenko',http://sportsforecaster.com/nhl/player/2448,,
Igor Makarov',http://sportsforecaster.com/nhl/player/5916,,
Igor Mirnov',http://sportsforecaster.com/nhl/player/3667,,
Igor Radulov',http://sportsforecaster.com/nhl/player/2255,,
Igor Ulanov',http://sportsforecaster.com/nhl/player/798,,
Igor Volkov',http://sportsforecaster.com/nhl/player/3899,,
Iiro Pakarinen',http://sportsforecaster.com/nhl/player/7623,,
Iiro Tarkki',http://sportsforecaster.com/nhl/player/7218,,
Ilari Filppula',http://sportsforecaster.com/nhl/player/7188,,
Ilari Melart',http://sportsforecaster.com/nhl/player/9646,,
Ilkka Heikkinen',http://sportsforecaster.com/nhl/player/7755,,
Ilkka Pikkarainen',http://sportsforecaster.com/nhl/player/3003,,
Ilya Bryzgalov',http://sportsforecaster.com/nhl/player/2252,,
Ilya Krikunov',http://sportsforecaster.com/nhl/player/3162,,
Ilya Nikulin',http://sportsforecaster.com/nhl/player/2172,,
Ilya Zubov',http://sportsforecaster.com/nhl/player/5421,,
Ivan Baranka',http://sportsforecaster.com/nhl/player/3722,,
Ivan Huml',http://sportsforecaster.com/nhl/player/2581,,
Ivan Khomutov',http://sportsforecaster.com/nhl/player/3672,,
Ivan Majesky',http://sportsforecaster.com/nhl/player/2455,,
Ivan Telegin',http://sportsforecaster.com/nhl/player/7842,,
Ivan Vishnevskiy',http://sportsforecaster.com/nhl/player/5730,,
J-F Fortin',http://sportsforecaster.com/nhl/player/777,,
J-P Levasseur',http://sportsforecaster.com/nhl/player/4957,,
J-S Aubin',http://sportsforecaster.com/nhl/player/327,,
J.C. Lipon',http://sportsforecaster.com/nhl/player/9979,,
J.D. Forrest',http://sportsforecaster.com/nhl/player/3846,,
J.P. Anderson',http://sportsforecaster.com/nhl/player/7858,,
J.S. Giguere',http://sportsforecaster.com/nhl/player/570,,
J.T. Wyman',http://sportsforecaster.com/nhl/player/4858,,
Jack Hillen',http://sportsforecaster.com/nhl/player/5433,,
Jack MacLellan',http://sportsforecaster.com/nhl/player/8822,,
Jack Skille',http://sportsforecaster.com/nhl/player/4962,,
Jacob Graves',http://sportsforecaster.com/nhl/player/15953,,
Jacob Josefson',http://sportsforecaster.com/nhl/player/7660,,
Jacob Lagace',http://sportsforecaster.com/nhl/player/6777,,
Jacob MacDonald',http://sportsforecaster.com/nhl/player/15904,,
Jacob Micflikier',http://sportsforecaster.com/nhl/player/6520,,
Jaime Sifers',http://sportsforecaster.com/nhl/player/3834,,
Jake Dowell',http://sportsforecaster.com/nhl/player/4558,,
Jake Hansen',http://sportsforecaster.com/nhl/player/6260,,
Jake Newton',http://sportsforecaster.com/nhl/player/7909,,
Jake Paterson',http://sportsforecaster.com/nhl/player/9480,,
Jakub Culek',http://sportsforecaster.com/nhl/player/7908,,
Jakub Cutta',http://sportsforecaster.com/nhl/player/2224,,
Jakub Kindl',http://sportsforecaster.com/nhl/player/4955,,
Jakub Klepis',http://sportsforecaster.com/nhl/player/3113,,
Jakub Koreis',http://sportsforecaster.com/nhl/player/2900,,
Jakub Nakladal',http://sportsforecaster.com/nhl/player/10526,,
Jakub Petruzalek',http://sportsforecaster.com/nhl/player/4909,,
Jakub Sindel',http://sportsforecaster.com/nhl/player/4800,,
Jalen Chatfield',http://sportsforecaster.com/nhl/player/10927,,
Jalen Smereck',http://sportsforecaster.com/nhl/player/12007,,
Jamal Mayers',http://sportsforecaster.com/nhl/player/655,,
James Delory',http://sportsforecaster.com/nhl/player/5784,,
James Marcou',http://sportsforecaster.com/nhl/player/7003,,
James Martin',http://sportsforecaster.com/nhl/player/8932,,
James Sheppard',http://sportsforecaster.com/nhl/player/5723,,
James Wisniewski',http://sportsforecaster.com/nhl/player/2291,,
James Wright',http://sportsforecaster.com/nhl/player/6963,,
Jamie Allison',http://sportsforecaster.com/nhl/player/914,,
Jamie Arniel',http://sportsforecaster.com/nhl/player/6601,,
Jamie Devane',http://sportsforecaster.com/nhl/player/7712,,
Jamie Heward',http://sportsforecaster.com/nhl/player/1665,,
Jamie Johnson',http://sportsforecaster.com/nhl/player/5003,,
Jamie Langenbrunner',http://sportsforecaster.com/nhl/player/1598,,
Jamie Lundmark',http://sportsforecaster.com/nhl/player/1870,,
Jamie McBain',http://sportsforecaster.com/nhl/player/5747,,
Jamie McGinn',http://sportsforecaster.com/nhl/player/5719,,
Jamie Phillips',http://sportsforecaster.com/nhl/player/9484,,
Jan Bulis',http://sportsforecaster.com/nhl/player/114,,
Jan Hejda',http://sportsforecaster.com/nhl/player/3863,,
Jan Hlavac',http://sportsforecaster.com/nhl/player/191,,
Jan Hrdina',http://sportsforecaster.com/nhl/player/64,,
Jan Kovar',http://sportsforecaster.com/nhl/player/6770,,
Jan Lasak',http://sportsforecaster.com/nhl/player/1959,,
Jan Mursak',http://sportsforecaster.com/nhl/player/5918,,
Jan Platil',http://sportsforecaster.com/nhl/player/2380,,
Jan Rutta',http://sportsforecaster.com/nhl/player/6885,,
Jan-Mikael Juutilainen',http://sportsforecaster.com/nhl/player/5932,,
Jani Hakanpaa',http://sportsforecaster.com/nhl/player/7829,,
Jani Hurme',http://sportsforecaster.com/nhl/player/60,,
Jani Lajunen',http://sportsforecaster.com/nhl/player/6779,,
Jani Rita',http://sportsforecaster.com/nhl/player/1921,,
Janis Sprukts',http://sportsforecaster.com/nhl/player/2917,,
Janne Hauhtonen',http://sportsforecaster.com/nhl/player/5964,,
Janne Juvonen',http://sportsforecaster.com/nhl/player/9803,,
Janne Lahti',http://sportsforecaster.com/nhl/player/6071,,
Janne Niinimaa',http://sportsforecaster.com/nhl/player/313,,
Janne Niskala',http://sportsforecaster.com/nhl/player/4873,,
Janne Pesonen',http://sportsforecaster.com/nhl/player/4911,,
Jannik Hansen',http://sportsforecaster.com/nhl/player/4608,,
Jared Aulin',http://sportsforecaster.com/nhl/player/2155,,
Jared Boll',http://sportsforecaster.com/nhl/player/5140,,
Jared Coreau',http://sportsforecaster.com/nhl/player/7767,,
Jared Cowen',http://sportsforecaster.com/nhl/player/7115,,
Jared Knight',http://sportsforecaster.com/nhl/player/7974,,
Jared Staal',http://sportsforecaster.com/nhl/player/6912,,
Jari Viuhkola',http://sportsforecaster.com/nhl/player/3201,,
Jarkko Immonen',http://sportsforecaster.com/nhl/player/2990,,
Jarkko Ruutu',http://sportsforecaster.com/nhl/player/1831,,
Jarod Palmer',http://sportsforecaster.com/nhl/player/8634,,
Jarome Iginla',http://sportsforecaster.com/nhl/player/1592,,
Jaromir Jagr',http://sportsforecaster.com/nhl/player/343,,
Jaroslav Balastik',http://sportsforecaster.com/nhl/player/3008,,
Jaroslav Hlinka',http://sportsforecaster.com/nhl/player/6073,,
Jaroslav Janus',http://sportsforecaster.com/nhl/player/6743,,
Jaroslav Modry',http://sportsforecaster.com/nhl/player/491,,
Jaroslav Spacek',http://sportsforecaster.com/nhl/player/1041,,
Jaroslav Svoboda',http://sportsforecaster.com/nhl/player/1834,,
Jarred Tinordi',http://sportsforecaster.com/nhl/player/7886,,
Jarret Stoll',http://sportsforecaster.com/nhl/player/2184,,
Jase Weslosky',http://sportsforecaster.com/nhl/player/5886,,
Jason Akeson',http://sportsforecaster.com/nhl/player/8401,,
Jason Allison',http://sportsforecaster.com/nhl/player/752,,
Jason Arnott',http://sportsforecaster.com/nhl/player/1318,,
Jason Bacashihua',http://sportsforecaster.com/nhl/player/2494,,
Jason Blake',http://sportsforecaster.com/nhl/player/1859,,
Jason Chimera',http://sportsforecaster.com/nhl/player/986,,
Jason Clark',http://sportsforecaster.com/nhl/player/8373,,
Jason Doig',http://sportsforecaster.com/nhl/player/1660,,
Jason Gregoire',http://sportsforecaster.com/nhl/player/6080,,
Jason Jaffray',http://sportsforecaster.com/nhl/player/4222,,
Jason Jaspers',http://sportsforecaster.com/nhl/player/2067,,
Jason Kasdorf',http://sportsforecaster.com/nhl/player/8969,,
Jason King',http://sportsforecaster.com/nhl/player/2533,,
Jason Krog',http://sportsforecaster.com/nhl/player/1860,,
Jason LaBarbera',http://sportsforecaster.com/nhl/player/1791,,
Jason Lynch',http://sportsforecaster.com/nhl/player/5292,,
Jason Missiaen',http://sportsforecaster.com/nhl/player/6820,,
Jason Ryznar',http://sportsforecaster.com/nhl/player/2935,,
Jason Smith',http://sportsforecaster.com/nhl/player/254,,
Jason Strudwick',http://sportsforecaster.com/nhl/player/994,,
Jason Ward',http://sportsforecaster.com/nhl/player/1081,,
Jason Wiemer',http://sportsforecaster.com/nhl/player/1161,,
Jason Williams',http://sportsforecaster.com/nhl/player/2006,,
Jason Woolley',http://sportsforecaster.com/nhl/player/1440,,
Jason York',http://sportsforecaster.com/nhl/player/1306,,
Jasper Weatherby',http://sportsforecaster.com/nhl/player/17398,,
Jassen Cullimore',http://sportsforecaster.com/nhl/player/728,,
Jay Barriball',http://sportsforecaster.com/nhl/player/5988,,
Jay Harrison',http://sportsforecaster.com/nhl/player/2571,,
Jay McClement',http://sportsforecaster.com/nhl/player/2518,,
Jay Mckee',http://sportsforecaster.com/nhl/player/115,,
Jay Pandolfo',http://sportsforecaster.com/nhl/player/223,,
Jay Rosehill',http://sportsforecaster.com/nhl/player/3460,,
Jaynen Rissling',http://sportsforecaster.com/nhl/player/9498,,
Jayson Megna',http://sportsforecaster.com/nhl/player/8918,,
Jean Dupuy',http://sportsforecaster.com/nhl/player/10154,,
Jean-Francois Berube',http://sportsforecaster.com/nhl/player/7367,,
Jean-Francois Jacques',http://sportsforecaster.com/nhl/player/2836,,
Jean-Francois Racine',http://sportsforecaster.com/nhl/player/2185,,
Jean-Marc Pelletier',http://sportsforecaster.com/nhl/player/578,,
Jean-Michel Bolduc',http://sportsforecaster.com/nhl/player/3535,,
Jean-Michel Rizk',http://sportsforecaster.com/nhl/player/4766,,
Jean-Philippe Cote',http://sportsforecaster.com/nhl/player/2612,,
Jean-Pierre Dumont',http://sportsforecaster.com/nhl/player/1726,,
Jed Ortmeyer',http://sportsforecaster.com/nhl/player/2875,,
Jedd Soleway',http://sportsforecaster.com/nhl/player/10432,,
Jeff Costello',http://sportsforecaster.com/nhl/player/7422,,
Jeff Cowan',http://sportsforecaster.com/nhl/player/1180,,
Jeff Deslauriers',http://sportsforecaster.com/nhl/player/2833,,
Jeff Finger',http://sportsforecaster.com/nhl/player/3937,,
Jeff Frazee',http://sportsforecaster.com/nhl/player/5202,,
Jeff Friesen',http://sportsforecaster.com/nhl/player/1525,,
Jeff Glass',http://sportsforecaster.com/nhl/player/4589,,
Jeff Halpern',http://sportsforecaster.com/nhl/player/2017,,
Jeff Hamilton',http://sportsforecaster.com/nhl/player/2657,,
Jeff Jillson',http://sportsforecaster.com/nhl/player/1877,,
Jeff O'Neill',http://sportsforecaster.com/nhl/player/531,,
Jeff Penner',http://sportsforecaster.com/nhl/player/6566,,
Jeff Schultz',http://sportsforecaster.com/nhl/player/4786,,
Jeff Taffe',http://sportsforecaster.com/nhl/player/2182,,
Jeff Tambellini',http://sportsforecaster.com/nhl/player/3518,,
Jeff Taylor',http://sportsforecaster.com/nhl/player/10930,,
Jeff Woywitka',http://sportsforecaster.com/nhl/player/2474,,
Jeff Zatkoff',http://sportsforecaster.com/nhl/player/5418,,
Jens Hellgren',http://sportsforecaster.com/nhl/player/6434,,
Jens Karlsson',http://sportsforecaster.com/nhl/player/2322,,
Jere Lehtinen',http://sportsforecaster.com/nhl/player/1602,,
Jeremiah Addison',http://sportsforecaster.com/nhl/player/15746,,
Jeremy Colliton',http://sportsforecaster.com/nhl/player/3489,,
Jeremy Gregoire',http://sportsforecaster.com/nhl/player/10186,,
Jeremy Morin',http://sportsforecaster.com/nhl/player/7148,,
Jeremy Price',http://sportsforecaster.com/nhl/player/7480,,
Jeremy Roenick',http://sportsforecaster.com/nhl/player/604,,
Jeremy Smith',http://sportsforecaster.com/nhl/player/6143,,
Jeremy Welsh',http://sportsforecaster.com/nhl/player/8793,,
Jeremy Williams',http://sportsforecaster.com/nhl/player/3562,,
Jerome Flaake',http://sportsforecaster.com/nhl/player/6696,,
Jerome Gauthier-Leduc',http://sportsforecaster.com/nhl/player/7899,,
Jerome Samson',http://sportsforecaster.com/nhl/player/5598,,
Jerred Smithson',http://sportsforecaster.com/nhl/player/2020,,
Jerry D'Amigo',http://sportsforecaster.com/nhl/player/7463,,
Jesper Pettersson',http://sportsforecaster.com/nhl/player/9483,,
Jesper Samuelsson',http://sportsforecaster.com/nhl/player/7119,,
Jesse Blacker',http://sportsforecaster.com/nhl/player/7419,,
Jesse Boulerice',http://sportsforecaster.com/nhl/player/58,,
Jesse Dudas',http://sportsforecaster.com/nhl/player/5716,,
Jesse Gabrielle',http://sportsforecaster.com/nhl/player/11305,,
Jesse Graham',http://sportsforecaster.com/nhl/player/7242,,
Jesse Joensuu',http://sportsforecaster.com/nhl/player/5914,,
Jesse Niinimaki',http://sportsforecaster.com/nhl/player/3132,,
Jesse Schultz',http://sportsforecaster.com/nhl/player/3297,,
Jesse Winchester',http://sportsforecaster.com/nhl/player/6562,,
Jhonas Enroth',http://sportsforecaster.com/nhl/player/5860,,
Jim Dowd',http://sportsforecaster.com/nhl/player/210,,
Jim Fahey',http://sportsforecaster.com/nhl/player/2853,,
Jim O'Brien',http://sportsforecaster.com/nhl/player/6184,,
Jim Sharrow',http://sportsforecaster.com/nhl/player/3559,,
Jim Slater',http://sportsforecaster.com/nhl/player/2870,,
Jim Vandermeer',http://sportsforecaster.com/nhl/player/2241,,
Jimmy Hayes',http://sportsforecaster.com/nhl/player/6727,,
Jimmy Lodge',http://sportsforecaster.com/nhl/player/10262,,
Jiri Bicek',http://sportsforecaster.com/nhl/player/1132,,
Jiri Fischer',http://sportsforecaster.com/nhl/player/1784,,
Jiri Hudler',http://sportsforecaster.com/nhl/player/2898,,
Jiri Novotny',http://sportsforecaster.com/nhl/player/2377,,
Jiri Sekac',http://sportsforecaster.com/nhl/player/9505,,
Jiri Slegr',http://sportsforecaster.com/nhl/player/1371,,
Jiri Tlusty',http://sportsforecaster.com/nhl/player/5661,,
Joacim Eriksson',http://sportsforecaster.com/nhl/player/6687,,
Joakim Andersson',http://sportsforecaster.com/nhl/player/6420,,
Joakim Lindstrom',http://sportsforecaster.com/nhl/player/3118,,
Jocelyn Thibault',http://sportsforecaster.com/nhl/player/869,,
Jochen Hecht',http://sportsforecaster.com/nhl/player/646,,
Jody Shelley',http://sportsforecaster.com/nhl/player/2243,,
Joe Barnes',http://sportsforecaster.com/nhl/player/4499,,
Joe Cannata',http://sportsforecaster.com/nhl/player/6633,,
Joe Colborne',http://sportsforecaster.com/nhl/player/6648,,
Joe Corvo',http://sportsforecaster.com/nhl/player/879,,
Joe DiPenta',http://sportsforecaster.com/nhl/player/1902,,
Joe Finley',http://sportsforecaster.com/nhl/player/5194,,
Joe Motzko',http://sportsforecaster.com/nhl/player/3391,,
Joe Nieuwendyk',http://sportsforecaster.com/nhl/player/894,,
Joe Piskula',http://sportsforecaster.com/nhl/player/6055,,
Joe Rullier',http://sportsforecaster.com/nhl/player/709,,
Joe Ryan',http://sportsforecaster.com/nhl/player/5706,,
Joe Sakic',http://sportsforecaster.com/nhl/player/831,,
Joe Sova',http://sportsforecaster.com/nhl/player/8888,,
Joe Stejskal',http://sportsforecaster.com/nhl/player/6238,,
Joe Vitale',http://sportsforecaster.com/nhl/player/5478,,
Joel Bouchard',http://sportsforecaster.com/nhl/player/916,,
Joel Broda',http://sportsforecaster.com/nhl/player/6624,,
Joel Chouinard',http://sportsforecaster.com/nhl/player/6644,,
Joel Gistedt',http://sportsforecaster.com/nhl/player/5842,,
Joel Kwiatkowski',http://sportsforecaster.com/nhl/player/1432,,
Joel Lowry',http://sportsforecaster.com/nhl/player/9137,,
Joel Lundqvist',http://sportsforecaster.com/nhl/player/2592,,
Joel Perrault',http://sportsforecaster.com/nhl/player/2567,,
Joel Vermin',http://sportsforecaster.com/nhl/player/7863,,
Joel Ward',http://sportsforecaster.com/nhl/player/2737,,
Joey Crabb',http://sportsforecaster.com/nhl/player/2945,,
Joey Hishon',http://sportsforecaster.com/nhl/player/7912,,
Joey LaLeggia',http://sportsforecaster.com/nhl/player/8899,,
Joey MacDonald',http://sportsforecaster.com/nhl/player/2730,,
Joffrey Lupul',http://sportsforecaster.com/nhl/player/2885,,
Johan Alcen',http://sportsforecaster.com/nhl/player/5945,,
Johan Alm',http://sportsforecaster.com/nhl/player/7860,,
Johan Backlund',http://sportsforecaster.com/nhl/player/7286,,
Johan Fransson',http://sportsforecaster.com/nhl/player/3679,,
Johan Franzen',http://sportsforecaster.com/nhl/player/3802,,
Johan Gustafsson',http://sportsforecaster.com/nhl/player/8436,,
Johan Harju',http://sportsforecaster.com/nhl/player/4610,,
Johan Hedberg',http://sportsforecaster.com/nhl/player/252,,
Johan Holmqvist',http://sportsforecaster.com/nhl/player/1266,,
Johan Mattsson',http://sportsforecaster.com/nhl/player/8959,,
Johan Motin',http://sportsforecaster.com/nhl/player/6825,,
Johan Ryno',http://sportsforecaster.com/nhl/player/5473,,
Johan Sundstrom',http://sportsforecaster.com/nhl/player/9010,,
Johannes Salmonsson',http://sportsforecaster.com/nhl/player/4776,,
John Albert',http://sportsforecaster.com/nhl/player/6110,,
John Curry',http://sportsforecaster.com/nhl/player/5069,,
John deGray',http://sportsforecaster.com/nhl/player/5779,,
John Erskine',http://sportsforecaster.com/nhl/player/1782,,
John Flatters',http://sportsforecaster.com/nhl/player/5197,,
John Grahame',http://sportsforecaster.com/nhl/player/1762,,
John Kurtz',http://sportsforecaster.com/nhl/player/6515,,
John Lammers',http://sportsforecaster.com/nhl/player/4664,,
John LeClair',http://sportsforecaster.com/nhl/player/282,,
John Madden',http://sportsforecaster.com/nhl/player/568,,
John McCarron',http://sportsforecaster.com/nhl/player/9847,,
John McCarthy',http://sportsforecaster.com/nhl/player/5983,,
John McFarland',http://sportsforecaster.com/nhl/player/7872,,
John Mitchell',http://sportsforecaster.com/nhl/player/3534,,
John Moore',http://sportsforecaster.com/nhl/player/7439,,
John Muse',http://sportsforecaster.com/nhl/player/6398,,
John Negrin',http://sportsforecaster.com/nhl/player/6287,,
John Persson',http://sportsforecaster.com/nhl/player/8698,,
John Pohl',http://sportsforecaster.com/nhl/player/2042,,
John Ramage',http://sportsforecaster.com/nhl/player/7503,,
John Scott',http://sportsforecaster.com/nhl/player/6011,,
John Vigilante',http://sportsforecaster.com/nhl/player/3416,,
John Zeiler',http://sportsforecaster.com/nhl/player/3029,,
John-Michael Liles',http://sportsforecaster.com/nhl/player/2861,,
Johnathan Aitken',http://sportsforecaster.com/nhl/player/1739,,
Johnny Oduya',http://sportsforecaster.com/nhl/player/2297,,
Jon Klemm',http://sportsforecaster.com/nhl/player/849,,
Jonas Ahnelov',http://sportsforecaster.com/nhl/player/5667,,
Jonas Almtorp',http://sportsforecaster.com/nhl/player/3138,,
Jonas Andersson',http://sportsforecaster.com/nhl/player/1935,,
Jonas Enlund',http://sportsforecaster.com/nhl/player/5893,,
Jonas Frogren',http://sportsforecaster.com/nhl/player/7125,,
Jonas Gunnarsson',http://sportsforecaster.com/nhl/player/8438,,
Jonas Gustavsson',http://sportsforecaster.com/nhl/player/7800,,
Jonas Hiller',http://sportsforecaster.com/nhl/player/6070,,
Jonas Holos',http://sportsforecaster.com/nhl/player/7108,,
Jonas Johansson',http://sportsforecaster.com/nhl/player/3063,,
Jonas Junland',http://sportsforecaster.com/nhl/player/5930,,
Jonas Nordqvist',http://sportsforecaster.com/nhl/player/2147,,
Jonathan Boutin',http://sportsforecaster.com/nhl/player/3329,,
Jonathan Cheechoo',http://sportsforecaster.com/nhl/player/944,,
Jonathan D'Aversa',http://sportsforecaster.com/nhl/player/6027,,
Jonathan Diaby',http://sportsforecaster.com/nhl/player/10147,,
Jonathan Ferland',http://sportsforecaster.com/nhl/player/3044,,
Jonathan Filewich',http://sportsforecaster.com/nhl/player/3521,,
Jonathan Girard',http://sportsforecaster.com/nhl/player/1472,,
Jonathan Hazen',http://sportsforecaster.com/nhl/player/8886,,
Jonathan Hedstrom',http://sportsforecaster.com/nhl/player/1436,,
Jonathan Matsumoto',http://sportsforecaster.com/nhl/player/5302,,
Jonathan Racine',http://sportsforecaster.com/nhl/player/9088,,
Jonathan Sigalet',http://sportsforecaster.com/nhl/player/4796,,
Jonathan Sim',http://sportsforecaster.com/nhl/player/470,,
Jonathon Blum',http://sportsforecaster.com/nhl/player/6215,,
Joni Ortio',http://sportsforecaster.com/nhl/player/7581,,
Joni Pitkanen',http://sportsforecaster.com/nhl/player/2894,,
Joonas Jarvinen',http://sportsforecaster.com/nhl/player/6411,,
Joonas Kemppainen',http://sportsforecaster.com/nhl/player/5943,,
Joonas Lehtivuori',http://sportsforecaster.com/nhl/player/5927,,
Joonas Lyytinen',http://sportsforecaster.com/nhl/player/10907,,
Joonas Nattinen',http://sportsforecaster.com/nhl/player/7675,,
Joonas Rask',http://sportsforecaster.com/nhl/player/6874,,
Jordan Bendfeld',http://sportsforecaster.com/nhl/player/5759,,
Jordan Caron',http://sportsforecaster.com/nhl/player/7447,,
Jordan Fulton',http://sportsforecaster.com/nhl/player/5674,,
Jordan Hendry',http://sportsforecaster.com/nhl/player/3412,,
Jordan Krestanovich',http://sportsforecaster.com/nhl/player/2100,,
Jordan LaVallee',http://sportsforecaster.com/nhl/player/4665,,
Jordan Leopold',http://sportsforecaster.com/nhl/player/1886,,
Jordan Maletta',http://sportsforecaster.com/nhl/player/15895,,
Jordan Nolan',http://sportsforecaster.com/nhl/player/7728,,
Jordan Samuels-Thomas',http://sportsforecaster.com/nhl/player/6889,,
Jordan Schroeder',http://sportsforecaster.com/nhl/player/6556,,
Jordan Smith',http://sportsforecaster.com/nhl/player/4803,,
Jordan Subban',http://sportsforecaster.com/nhl/player/10370,,
Jordan Szwarz',http://sportsforecaster.com/nhl/player/7492,,
Jordin Tootoo',http://sportsforecaster.com/nhl/player/2532,,
Jose Theodore',http://sportsforecaster.com/nhl/player/198,,
Josef Melichar',http://sportsforecaster.com/nhl/player/854,,
Josef Vasicek',http://sportsforecaster.com/nhl/player/1823,,
Joseph Cramarossa',http://sportsforecaster.com/nhl/player/9081,,
Joseph Labate',http://sportsforecaster.com/nhl/player/9062,,
Josh Birkholz',http://sportsforecaster.com/nhl/player/7415,,
Josh Godfrey',http://sportsforecaster.com/nhl/player/6091,,
Josh Gorges',http://sportsforecaster.com/nhl/player/4403,,
Josh Gratton',http://sportsforecaster.com/nhl/player/4938,,
Josh Harding',http://sportsforecaster.com/nhl/player/2887,,
Josh Healey',http://sportsforecaster.com/nhl/player/10445,,
Josh Hennessy',http://sportsforecaster.com/nhl/player/3512,,
Josh Jooris',http://sportsforecaster.com/nhl/player/9870,,
Josh Langfeld',http://sportsforecaster.com/nhl/player/840,,
Josh McFadden',http://sportsforecaster.com/nhl/player/8864,,
Josh Nicholls',http://sportsforecaster.com/nhl/player/8452,,
Josh Shalla',http://sportsforecaster.com/nhl/player/8360,,
Josh Tordjman',http://sportsforecaster.com/nhl/player/6012,,
Josh Wesley',http://sportsforecaster.com/nhl/player/9838,,
Jozef Balej',http://sportsforecaster.com/nhl/player/2153,,
Jozef Stumpel',http://sportsforecaster.com/nhl/player/30,,
Juha-Matti Aaltonen',http://sportsforecaster.com/nhl/player/3743,,
